text,urls,metadata,label
Your amazon monthly statement is ready. View it at https://www.fedex.com/track/29718,"[""https://www.fedex.com/track/29718""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-02-17 05:08:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Bankofamerica.,"[""https://www.fedex.in/track/12823""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-07-11 07:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Dhl.,"[""https://www.bankofamerica.in/track/8405""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-03-30 12:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Bankofamerica — read more at https://www.bankofamerica.org/track/29032,"[""https://www.bankofamerica.org/track/29032""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-10-01 04:22:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.apple.com/track/67122,"[""https://www.apple.com/track/67122""]","{""from"": ""noreply@google.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-08-28 18:43:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Reminder: Your appointment with Fedex is scheduled at 10:00 AM.,"[""https://www.apple.com/track/24516""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-06-16 01:04:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Reminder: Your appointment with Netflix is scheduled at 08:00 AM.,"[""https://www.bankofamerica.org/track/59255""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-09-27 19:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://tinyurl.com/90342,"[""http://tinyurl.com/90342""]","{""from"": ""security@paypal-alert.cf"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-07-17 10:51:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 10}",1
Delivery notification: Your package is out for delivery. Track: https://www.amazon.in/track/32413,"[""https://www.amazon.in/track/32413""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-08-11 08:50:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your stripe monthly statement is ready. View it at https://www.walmart.com/track/87768,"[""https://www.walmart.com/track/87768""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-04-18 08:14:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Reminder: Your appointment with Paypal is scheduled at 03:00 PM.,"[""https://www.bankofamerica.co/track/81511""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-06-23 16:58:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
You are eligible for a tax refund. Provide your details here: http://bankofamerica-secure.cf/login/37533,"[""http://bankofamerica-secure.cf/login/37533""]","{""from"": ""security@amazon-alert.xyz"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-05-12 06:31:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 10}",1
Payment received: Thank you for your payment to Netflix.,"[""https://www.apple.com/track/23705""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-12-21 13:44:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://ow.ly/14251,"[""http://ow.ly/14251""]","{""from"": ""security@fedex-alert.ml"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-04-01 20:31:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 10}",1
Reminder: Your appointment with Google is scheduled at 12:00 PM.,"[""https://www.microsoft.com/track/13506""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-01-16 04:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your apple monthly statement is ready. View it at https://www.bankofamerica.com/track/39105,"[""https://www.bankofamerica.com/track/39105""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-04-06 19:15:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Delivery notification: Your package is out for delivery. Track: https://www.microsoft.co/track/79486,"[""https://www.microsoft.co/track/79486""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-06-03 17:12:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Netflix.,"[""https://www.paypal.in/track/97871""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-04-25 22:33:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Walmart — read more at https://www.amazon.org/track/38431,"[""https://www.amazon.org/track/38431""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-06-15 08:50:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Apple — read more at https://www.bankofamerica.org/track/6042,"[""https://www.bankofamerica.org/track/6042""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-10-04 18:15:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Apple.,"[""https://www.netflix.com/track/51396""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-09-03 10:59:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
URGENT: Your microsoft account has been suspended. Verify immediately: http://apple-secure.gq/login/15393,"[""http://apple-secure.gq/login/15393""]","{""from"": ""security@fedex-alert.ml"", ""subject"": ""URGENT: Microsoft notice"", ""timestamp"": ""2025-03-27 02:39:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 7}",1
Delivery notification: Your package is out for delivery. Track: https://www.dhl.in/track/85084,"[""https://www.dhl.in/track/85084""]","{""from"": ""noreply@google.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-06-22 17:55:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Reminder: Your appointment with Microsoft is scheduled at 08:00 AM.,"[""https://www.microsoft.in/track/49263""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-10-09 08:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.apple.in/track/4961,"[""https://www.apple.in/track/4961""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-09-12 08:45:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Google — read more at https://www.netflix.in/track/16408,"[""https://www.netflix.in/track/16408""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-01-04 17:42:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Reminder: Your appointment with Microsoft is scheduled at 08:00 AM.,"[""https://www.paypal.net/track/90853""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-10-18 18:22:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://walmart-secure.ml/login/88211,"[""http://walmart-secure.ml/login/88211""]","{""from"": ""security@stripe-alert.ml"", ""subject"": ""URGENT: Walmart notice"", ""timestamp"": ""2025-10-19 17:12:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 8}",1
Your payment could not be processed. Click http://stripe-secure.tk/login/9746 to update your billing info.,"[""http://stripe-secure.tk/login/9746""]","{""from"": ""security@stripe-alert.tk"", ""subject"": ""URGENT: Bankofamerica notice"", ""timestamp"": ""2025-10-17 01:20:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": ""none"", ""relay_hops"": 10}",1
Newsletter: Latest updates from Bankofamerica — read more at https://www.google.net/track/34749,"[""https://www.google.net/track/34749""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-11-19 00:17:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
You are eligible for a tax refund. Provide your details here: http://netflix-secure.cf/login/21454,"[""http://netflix-secure.cf/login/21454""]","{""from"": ""security@walmart-alert.gq"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-05-09 18:36:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 5}",1
Your fedex monthly statement is ready. View it at https://www.stripe.org/track/7171,"[""https://www.stripe.org/track/7171""]","{""from"": ""noreply@apple.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-12-23 01:22:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Stripe.,"[""https://www.stripe.co/track/7200""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-07-17 22:33:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://bit.ly/83088,"[""http://bit.ly/83088""]","{""from"": ""security@dhl-alert.gq"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-04-23 03:37:00"", ""received_spf"": ""neutral"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 5}",1
Newsletter: Latest updates from Stripe — read more at https://www.google.com/track/34771,"[""https://www.google.com/track/34771""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-09-28 19:09:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://paypal-secure.tk/login/13572,"[""http://paypal-secure.tk/login/13572""]","{""from"": ""security@netflix-alert.gq"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-12-21 16:41:00"", ""received_spf"": ""neutral"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 3}",1
Your walmart monthly statement is ready. View it at https://www.walmart.org/track/60004,"[""https://www.walmart.org/track/60004""]","{""from"": ""noreply@google.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-08-27 15:12:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your payment could not be processed. Click http://bit.ly/55171 to update your billing info.,"[""http://bit.ly/55171""]","{""from"": ""security@walmart-alert.xyz"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-11-25 21:28:00"", ""received_spf"": ""fail"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 9}",1
Delivery notification: Your package is out for delivery. Track: https://www.microsoft.net/track/95731,"[""https://www.microsoft.net/track/95731""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-05-29 01:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
URGENT: Your stripe account has been suspended. Verify immediately: http://walmart-secure.tk/login/30032,"[""http://walmart-secure.tk/login/30032""]","{""from"": ""security@google-alert.ml"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-01-17 03:42:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 8}",1
Security Alert: Unusual login activity detected. Confirm your identity: http://dhl-secure.ga/login/28105,"[""http://dhl-secure.ga/login/28105""]","{""from"": ""security@dhl-alert.xyz"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-01-15 19:59:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 2}",1
Payment received: Thank you for your payment to Microsoft.,"[""https://www.netflix.co/track/37977""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-02-27 09:19:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.netflix.co/track/55741,"[""https://www.netflix.co/track/55741""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-05-14 00:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Your walmart monthly statement is ready. View it at https://www.google.in/track/94297,"[""https://www.google.in/track/94297""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-07-12 12:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your payment could not be processed. Click http://dhl-secure.cf/login/83284 to update your billing info.,"[""http://dhl-secure.cf/login/83284""]","{""from"": ""security@fedex-alert.xyz"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-08-25 08:34:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""fail"", ""relay_hops"": 10}",1
Newsletter: Latest updates from Amazon — read more at https://www.stripe.in/track/4624,"[""https://www.stripe.in/track/4624""]","{""from"": ""noreply@apple.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-09-11 20:34:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://apple-secure.ga/login/30122,"[""http://apple-secure.ga/login/30122""]","{""from"": ""security@microsoft-alert.cf"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-11-09 12:02:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 6}",1
Reminder: Your appointment with Amazon is scheduled at 01:00 PM.,"[""https://www.bankofamerica.org/track/83378""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-07-28 22:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your apple monthly statement is ready. View it at https://www.fedex.net/track/25707,"[""https://www.fedex.net/track/25707""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-04-19 16:23:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your stripe monthly statement is ready. View it at https://www.microsoft.org/track/99994,"[""https://www.microsoft.org/track/99994""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-07-31 05:32:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Reminder: Your appointment with Apple is scheduled at 12:00 PM.,"[""https://www.apple.co/track/16495""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-02-28 00:27:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.dhl.net/track/9196,"[""https://www.dhl.net/track/9196""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-08-02 01:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://microsoft-secure.gq/login/14044,"[""http://microsoft-secure.gq/login/14044""]","{""from"": ""security@apple-alert.xyz"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-04-09 08:56:00"", ""received_spf"": ""fail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 10}",1
Reminder: Your appointment with Stripe is scheduled at 05:00 PM.,"[""https://www.bankofamerica.in/track/57574""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-11-12 12:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://apple-secure.ml/login/23136,"[""http://apple-secure.ml/login/23136""]","{""from"": ""security@dhl-alert.tk"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-08-06 06:45:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 7}",1
Your fedex monthly statement is ready. View it at https://www.walmart.org/track/23311,"[""https://www.walmart.org/track/23311""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-07-25 09:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Reminder: Your appointment with Amazon is scheduled at 01:00 PM.,"[""https://www.fedex.com/track/4407""]","{""from"": ""noreply@google.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-12-18 23:13:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your netflix monthly statement is ready. View it at https://www.fedex.com/track/27981,"[""https://www.fedex.com/track/27981""]","{""from"": ""noreply@google.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-07-21 23:09:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Reminder: Your appointment with Microsoft is scheduled at 04:00 PM.,"[""https://www.dhl.com/track/6389""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-05-03 10:20:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Reminder: Your appointment with Microsoft is scheduled at 04:00 PM.,"[""https://www.microsoft.in/track/31909""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-12-12 08:32:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Google.,"[""https://www.microsoft.com/track/26282""]","{""from"": ""noreply@google.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-09-02 15:24:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://walmart-secure.cf/login/94731,"[""http://walmart-secure.cf/login/94731""]","{""from"": ""security@netflix-alert.ml"", ""subject"": ""URGENT: Google notice"", ""timestamp"": ""2025-02-15 06:32:00"", ""received_spf"": ""neutral"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 3}",1
Newsletter: Latest updates from Dhl — read more at https://www.walmart.com/track/61505,"[""https://www.walmart.com/track/61505""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-10-20 21:23:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your paypal monthly statement is ready. View it at https://www.walmart.com/track/85016,"[""https://www.walmart.com/track/85016""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-11-07 06:36:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://apple-secure.cf/login/30318,"[""http://apple-secure.cf/login/30318""]","{""from"": ""security@stripe-alert.xyz"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-04-25 13:32:00"", ""received_spf"": ""neutral"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 4}",1
Newsletter: Latest updates from Walmart — read more at https://www.paypal.in/track/79868,"[""https://www.paypal.in/track/79868""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-08-21 20:44:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Reminder: Your appointment with Fedex is scheduled at 02:00 PM.,"[""https://www.bankofamerica.net/track/88781""]","{""from"": ""noreply@google.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-01-13 11:40:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Fedex — read more at https://www.dhl.net/track/45226,"[""https://www.dhl.net/track/45226""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-01-28 13:28:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your walmart monthly statement is ready. View it at https://www.stripe.com/track/94721,"[""https://www.stripe.com/track/94721""]","{""from"": ""noreply@google.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-02-19 04:48:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Delivery notification: Your package is out for delivery. Track: https://www.apple.in/track/21131,"[""https://www.apple.in/track/21131""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-11-30 08:06:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://ow.ly/47523,"[""http://ow.ly/47523""]","{""from"": ""security@dhl-alert.tk"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-08-03 00:42:00"", ""received_spf"": ""softfail"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 4}",1
Payment received: Thank you for your payment to Bankofamerica.,"[""https://www.google.net/track/69257""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-11-03 21:23:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Reminder: Your appointment with Microsoft is scheduled at 11:00 AM.,"[""https://www.stripe.org/track/77047""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-04-09 00:05:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
You are eligible for a tax refund. Provide your details here: http://google-secure.cf/login/65062,"[""http://google-secure.cf/login/65062""]","{""from"": ""security@fedex-alert.ml"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-07-20 21:22:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 8}",1
Newsletter: Latest updates from Walmart — read more at https://www.stripe.in/track/84284,"[""https://www.stripe.in/track/84284""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-11-18 01:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your dhl monthly statement is ready. View it at https://www.paypal.co/track/19105,"[""https://www.paypal.co/track/19105""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-05-19 23:39:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Newsletter: Latest updates from Google — read more at https://www.google.in/track/70928,"[""https://www.google.in/track/70928""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-03-12 13:32:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.amazon.com/track/53891,"[""https://www.amazon.com/track/53891""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-05-04 10:58:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Newsletter: Latest updates from Bankofamerica — read more at https://www.netflix.com/track/47084,"[""https://www.netflix.com/track/47084""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-05-09 02:43:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Walmart — read more at https://www.dhl.net/track/59459,"[""https://www.dhl.net/track/59459""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-12-14 05:52:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Payment received: Thank you for your payment to Google.,"[""https://www.netflix.in/track/98026""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-10-19 09:17:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your payment could not be processed. Click http://stripe-secure.tk/login/29812 to update your billing info.,"[""http://stripe-secure.tk/login/29812""]","{""from"": ""security@dhl-alert.cf"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-04-12 12:12:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 5}",1
Congratulations! You won a prize. Claim at http://fedex-secure.tk/login/16821,"[""http://fedex-secure.tk/login/16821""]","{""from"": ""security@paypal-alert.ml"", ""subject"": ""URGENT: Microsoft notice"", ""timestamp"": ""2025-08-01 10:10:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""none"", ""relay_hops"": 5}",1
